day,month,year,precip,tmax,tmin,srad
5,5,1999,5.1,32,22,21.01681863
6,5,1999,0,32.6,24,19.47846684
7,5,1999,0,29.4,22.5,10.86121396
8,5,1999,0,31.2,20.5,16.8667561
9,5,1999,0,29.8,21.5,12.18605084
10,5,1999,1.6,31.2,22.5,18.47117507
11,5,1999,38.2,30.2,21.5,13.65237883
12,5,1999,0.7,29.8,22,13.03606554
13,5,1999,0.7,29.2,21.5,18.99260113
14,5,1999,46.4,29,22,11.36170255
15,5,1999,1.6,31.4,21.5,20.13193959
16,5,1999,0,32.2,23.5,24.11870861
17,5,1999,0,32,23.5,24.82794254
18,5,1999,2,32.4,24,21.08822751
19,5,1999,19,31.8,22.5,21.80031453
20,5,1999,3.4,26.4,23,9.05954628
21,5,1999,0,30,21,20.41481214
22,5,1999,0,27.8,22.5,10.51271727
23,5,1999,0.2,31.2,20.5,19.33275862
24,5,1999,0.3,32.4,23,22.24917167
25,5,1999,10.1,33.2,23.5,23.54340404
26,5,1999,8.1,33.2,24,23.95507398
27,5,1999,1.6,32.6,25,17.04403964
28,5,1999,9.6,30,23.5,14.24594957
29,5,1999,3.8,28.6,22,12.47760877
30,5,1999,0,29.8,21.5,17.57219799
31,5,1999,0,29,22,16.09647422
1,6,1999,4,31.4,22.5,23.65191051
2,6,1999,0,32,22.5,22.02862567
3,6,1999,0.2,32.4,24.5,20.11881687
4,6,1999,31.3,29.2,22.5,12.55208985
5,6,1999,20.2,28.6,22,15.00715587
6,6,1999,1.2,29.8,21.5,11.08267745
7,6,1999,4.6,26.6,22,9.192278824
8,6,1999,18.5,30.2,21.5,20.32496012
9,6,1999,12.6,30.4,22.5,12.9383056
10,6,1999,0,29.6,21,22.60817623
11,6,1999,34,31.4,23.5,20.13991154
12,6,1999,0.2,29,22,12.04931022
13,6,1999,11.8,26.4,22.5,9.159413632
14,6,1999,23.6,29,21,15.92828113
15,6,1999,8.5,29,22,16.49739196
16,6,1999,3.5,29.8,22.5,23.54576431
17,6,1999,0,31.4,22,20.2270115
18,6,1999,17.8,27,22,8.854357854
19,6,1999,0.3,30.4,21,19.06463218
20,6,1999,5.5,31.8,22,20.06710941
21,6,1999,25.1,27.4,22.5,9.280109033
22,6,1999,0.9,30.2,21.5,21.35501455
23,6,1999,26.8,29.6,21.5,13.01572127
24,6,1999,0.6,25.4,21,9.70903018
25,6,1999,1.3,27.4,19,14.30914783
26,6,1999,0,30.2,21.5,19.34168664
27,6,1999,47.2,30,22.5,12.72978126
28,6,1999,0,29.2,20,16.61439415
29,6,1999,0,29.4,21.5,22.37125213
30,6,1999,0,31.2,22.5,24.53502194
1,7,1999,0.2,31.2,23,19.36093635
2,7,1999,10.5,28.6,21.5,12.74429523
3,7,1999,2.6,29,22.5,11.88457857
4,7,1999,0,30.2,18.5,23.41787824
5,7,1999,8.5,27.8,22,9.443267715
6,7,1999,7.1,29.4,20,19.83439173
7,7,1999,34.7,26.8,20.5,16.52519947
8,7,1999,0.4,26.6,20.5,11.60369512
9,7,1999,0,29.4,21,15.00718694
10,7,1999,0,31.2,20.5,15.83236509
11,7,1999,52.1,28.2,22.5,14.3955977
12,7,1999,0.3,27.8,20.5,13.68143233
13,7,1999,0,27.8,22,14.56152049
14,7,1999,0.3,30.4,22.4,20.0876751
15,7,1999,9.6,29.4,20.5,19.08771427
16,7,1999,0,29.4,21.5,14.45145959
17,7,1999,12.8,28.6,22.5,15.48279459
18,7,1999,0,28.8,20,21.61585894
19,7,1999,0,29.8,21,19.01148261
20,7,1999,4.2,30,22.5,21.51214168
21,7,1999,55.7,30.8,22.5,17.14902282
22,7,1999,1,29.6,21.5,14.38612192
23,7,1999,15.4,25.8,22,9.273138983
24,7,1999,0,28.6,21,11.62871051
25,7,1999,6.5,29.6,21.5,20.59839697
26,7,1999,0,29.8,22,10.47617966
27,7,1999,0,27.8,22.5,15.19769437
28,7,1999,30.3,30.8,22,17.57282875
29,7,1999,20.3,27.2,21.5,11.54168608
30,7,1999,13.5,29.2,22,13.77071427
31,7,1999,1,28,21,13.18556365
1,8,1999,6.7,27.2,21.5,18.09828197
2,8,1999,0.2,29.4,22,15.89410131
3,8,1999,0.7,27.4,21.5,10.11875546
4,8,1999,0,28.4,20.5,14.59210555
5,8,1999,0,30,21,18.18365969
6,8,1999,8.8,29.4,23.5,12.53731779
7,8,1999,12.6,31.4,22,18.22655965
8,8,1999,0.2,28.2,21,11.9667895
9,8,1999,0,27.8,21.5,16.17277025
10,8,1999,0,28,21.5,12.29251339
11,8,1999,1,28.8,21,17.56085362
12,8,1999,0.7,29.4,23,13.82216708
13,8,1999,10.6,25.6,23,9.170253339
14,8,1999,2.1,26.2,20,13.85169966
15,8,1999,1.5,27.8,21,12.05504094
16,8,1999,5.4,28.8,19.5,15.84497796
17,8,1999,0,28,18,22.67026884
18,8,1999,0,30,21.5,19.21046309
19,8,1999,0,31.8,21,24.99405614
20,8,1999,35.3,30.6,23,17.57939088
21,8,1999,0,31,21,14.09969075
22,8,1999,0.1,29.8,22,15.02560042
23,8,1999,0,31.2,23,17.17220841
24,8,1999,38.5,32.2,22.5,20.54341736
25,8,1999,14,27.8,21.5,10.9412019
26,8,1999,0,31.4,22,21.19088885
27,8,1999,80.2,31,22,15.24086394
28,8,1999,3.2,27.6,20.5,14.02673173
29,8,1999,2.9,30.8,23,16.48924217
30,8,1999,0.2,28.4,21.5,11.89702388
31,8,1999,0,30.4,22,18.35418108
1,9,1999,17.1,29.8,22,12.67847573
2,9,1999,1,28.4,21.5,12.5310215
3,9,1999,0.2,30.6,21.5,17.15528449
4,9,1999,64.1,32.2,22,20.09101306
5,9,1999,7.2,27,20,13.78010726
6,9,1999,0,31.8,21.5,24.42927912
7,9,1999,0,32.2,22.5,24.59438491
8,9,1999,0,32.2,22,21.82424318
9,9,1999,0,31.4,22.5,16.42337081
10,9,1999,36.2,25.38352688,23.5,19.36441271
11,9,1999,57.3,29.26273969,21.5,18.44078223
12,9,1999,0,30.6,21,21.07399541
13,9,1999,26.4,32.2,21.5,20.76755488
14,9,1999,0,30.4,21,22.62728278
15,9,1999,0,31,23,15.50587524
16,9,1999,44.3,32.4,21.5,23.40356026
17,9,1999,0.2,29,21.5,16.43265214
18,9,1999,28,30.8,21,24.17590393
19,9,1999,13,29.8,21,12.86408226
20,9,1999,0,32.2,21.5,25.56350836
21,9,1999,6.6,29.8,22.5,14.40477702
22,9,1999,48.6,32,22,17.03272126
23,9,1999,1.5,27.8,21,12.8447826
24,9,1999,0,30.4,21.5,19.03215109
25,9,1999,0,31.6,22,23.82266317
26,9,1999,4.2,31.4,22,21.64524517
27,9,1999,3.7,27,21.5,10.03091523
28,9,1999,1.7,26,22.5,9.249956536
29,9,1999,0,29,20,16.81667959
30,9,1999,14.1,27.8,22.5,13.71462428
1,10,1999,0,31,20.5,22.19715342
2,10,1999,1.6,30.4,22.5,20.9459701
3,10,1999,2.7,30.4,22.5,16.30192814
4,10,1999,33.8,26.6,23,11.04650203
5,10,1999,0,28.4,21,15.96408252
6,10,1999,1.1,29.4,23.7059615,16.10232249
7,10,1999,3.8,29.8,22.81125572,24.08342208
8,10,1999,0,28.8,21.5,15.14675241
9,10,1999,9.3,29.2,22,14.97630371
10,10,1999,0,30.6,21,19.40749876
11,10,1999,1.9,29.6,22.5,14.48131849
12,10,1999,8.3,27.8,22.5,11.24823779
13,10,1999,0,30,20.5,15.51550805
14,10,1999,17.4,31.2,22,20.07890148
15,10,1999,34.4,30.2,20,19.44286855
16,10,1999,46,30.2,20.5,18.35026679
17,10,1999,1,30,20.5,16.34597463
18,10,1999,0,32.2,23.5,23.92721059
19,10,1999,1.2,31.4,23,20.85653319
20,10,1999,0,31,22.5,21.73727656
21,10,1999,0,31.8,23.5,21.85762623
22,10,1999,12.7,32,24,13.80589225
23,10,1999,40.2,30.6,23,13.6331039
24,10,1999,44.5,30.4,21,14.9696205
25,10,1999,8.8,30.2,21.5,15.85007427
26,10,1999,0,31.4,22.5,24.85474679
27,10,1999,0,31.6,23,24.96686445
28,10,1999,0,31.6,24,21.92669089
29,10,1999,1.3,31.2,23,24.13991791
30,10,1999,0,32,22.5,13.77655295
31,10,1999,1.8,31.8,23.5,24.5118185
1,11,1999,2.5,31.4,22,19.1014281
2,11,1999,4.2,30.2,23,15.04766061
3,11,1999,0,31.4,24,19.63402829
4,11,1999,0,31.8,22,24.94941872
5,11,1999,0,32.6,22,24.90940161
6,11,1999,8,29.2,23.5,20.42648613
7,11,1999,0.4,31,22,16.51166625
8,11,1999,0,31.8,23,20.36030041
9,11,1999,0,33.2,24.5,24.45585798
10,11,1999,0,32.4,24.5,20.44214123
11,11,1999,9,29.2,23,12.471125
12,11,1999,0,31.2,22,20.6710223
13,11,1999,0,32,22.5,21.66484439
14,11,1999,0,33.2,23.5,23.82713746
15,11,1999,3.1,33.2,21.5,17.06737526
16,11,1999,0.1,32.8,23.5,19.96059267
17,11,1999,1,28.4,23,9.581576623
18,11,1999,22.6,29.4,22,10.58538457
19,11,1999,0,31.2,21,19.14630247
20,11,1999,0,31.6,24,16.79627528
21,11,1999,0.3,31.4,24.5,19.23780388
22,11,1999,17.3,31,25,11.39153606
23,11,1999,20,30.8,22,19.33113079
24,11,1999,1.4,29.8,21.5,18.72844706
25,11,1999,0,30.6,22.5,14.37588146
26,11,1999,3.5,31.2,22,19.25897482
27,11,1999,0,31.6,23,23.70011159
28,11,1999,0,31.8,23.5,19.79012579
29,11,1999,0,31.2,22.84197848,20.63086156
30,11,1999,0,31.8,22.88251389,22.90638375
1,12,1999,0,31.8,24.5,18.43773012
2,12,1999,0.2,30.4,23,14.12125872
3,12,1999,0,31.4,22.5,18.11718296
4,12,1999,0,32.2,23,20.6768656
5,12,1999,0,32,22.5,23.94846214
6,12,1999,0,31.4,23.5,21.07358038
7,12,1999,0,31.8,23,22.20114892
8,12,1999,0,32.4,24.5,18.47724486
9,12,1999,0,31.8,23,21.74628838
10,12,1999,0,31.8,24,18.88407788
11,12,1999,0.2,29.8,22,11.7513628
12,12,1999,0.5,30.4,22.5,14.30971587
13,12,1999,0,31.2,22.5,17.00945055
14,12,1999,0.1,31.2,23.5,20.27787246
15,12,1999,0.2,31.4,23,20.27292503
16,12,1999,0,31.8,22,15.14718351
17,12,1999,0,30.6,23,13.01127379
18,12,1999,0,31.6,23.5,19.98077604
19,12,1999,0,31,23.5,18.55810413
20,12,1999,0,32,22.5,21.40434234
21,12,1999,0,31.2,22.5,17.84980426
22,12,1999,0,31.2,22,22.83352072
23,12,1999,0,30.8,23.5,18.85344311
24,12,1999,0,31.2,22.5,21.13700015
25,12,1999,0,31.8,23.5,21.71414238
26,12,1999,0,30.8,23,23.00538773
27,12,1999,0,32.2,24,16.45911426
28,12,1999,0,32.6,24,20.60379515
29,12,1999,0,33.57659708,23.5,23.897894
30,12,1999,0,32.60229289,23.5,23.62760788
31,12,1999,0,30.8,24,21.78662329
1,1,2000,0,31.8,20.5,23.51886845
2,1,2000,0,32.6,22.5,18.10031832
3,1,2000,0,31.8,21.5,23.41479268
4,1,2000,0,30.8,23,22.71946323
5,1,2000,0,32.2,23.21697811,22.02404736
6,1,2000,0,32.8,22.92158798,20.03599025
7,1,2000,0,32.4,24,20.77620121
8,1,2000,0,31.4,23.5,17.05801897
9,1,2000,0,31.4,23.5,22.40831104
10,1,2000,0,32.2,23,16.81062621
11,1,2000,0,34.2,24,23.04098252
12,1,2000,0,33.4,22.5,23.50446351
13,1,2000,0,31.2,23,23.53577101
14,1,2000,0,32,21.5,23.56805641
15,1,2000,0,32.4,21.5,21.13397369
16,1,2000,0,33.86721569,20.5,20.29272361
17,1,2000,0,32.61010294,22.5,23.23382691
18,1,2000,0,33,22,24.58078305
19,1,2000,9.8,31.2,24,18.05049144
20,1,2000,21.7,26.8,22.5,8.577855891
21,1,2000,0,32.2,22,16.93773876
22,1,2000,0,33.6,24.5,22.68434954
23,1,2000,0,33.8,24,24.63109139
24,1,2000,0,32.2,23,24.67232757
25,1,2000,0,33,24,23.09360284
26,1,2000,0,32.6,25,22.3955277
27,1,2000,0,32.4,23.5,23.46910721
28,1,2000,0,32,24.5,22.02975716
29,1,2000,0,32.4,23.5,22.51363098
30,1,2000,0,32.6,22.5,21.81102071
31,1,2000,0.3,29.4,22.5,8.905992
1,2,2000,0.2,30.2,22.5,10.56298492
2,2,2000,11,31,22,9.986350975
3,2,2000,0,33.6,22,21.52003085
4,2,2000,0,33.8,23,25.0040942
5,2,2000,0,33.8,24,23.84865662
6,2,2000,0,33.6,22,23.89151334
7,2,2000,0,33.4,22.5,24.98810435
8,2,2000,0,32.6,22,24.42945225
9,2,2000,0,33.4,24,24.47282605
10,2,2000,0,33.4,23,24.81859537
11,2,2000,0,33.6,23.5,15.92183086
12,2,2000,0,33.8,25,22.62867732
13,2,2000,0,32.8,23,24.18809454
14,2,2000,0,32.8,24,23.77266753
15,2,2000,0,35,23.5,23.81290108
16,2,2000,0,33.6,25.5,18.66008571
17,2,2000,0,30.4,23,10.89092079
18,2,2000,2,31.8,23.5,15.65908938
19,2,2000,0,32.8,22,25.19637131
20,2,2000,0,33.4,23.5,24.92855408
21,2,2000,0,34.4,25,20.96711032
22,2,2000,1.6,33.6,26.5,21.461422
23,2,2000,0,33.8,24,21.49359068
24,2,2000,0,33.2,22.5,15.34696607
25,2,2000,0.6,34.2,23.5,14.90602456
26,2,2000,0,31.8,23.5,15.23762388
27,2,2000,0,33.6,24,15.87948649
28,2,2000,0,34.6,26,21.48862928
29,2,2000,0,33.4,23,22.44840009
1,3,2000,0.8,35,25,17.49887353
2,3,2000,10.4,29.4,23.5,11.60405495
3,3,2000,0,33,22,14.26866539
4,3,2000,0,34.8,23,20.83765904
5,3,2000,0,36,26.5,23.35819959
6,3,2000,0,35,26,20.25641548
7,3,2000,0,34.2,23.5,21.6839404
8,3,2000,0,33.6,26,21.39103634
9,3,2000,0,34,24,24.5422829
10,3,2000,0,34.6,24,24.09200397
11,3,2000,0,34,23.5,20.19001974
12,3,2000,0,34.4,25,17.06702425
13,3,2000,0,34.8,26.5,23.98663791
14,3,2000,0,34.2,25,23.2160922
15,3,2000,0,34.4,24,24.01483514
16,3,2000,0,35.2,24.5,24.34142257
17,3,2000,0,34.4,24.5,24.35252118
18,3,2000,0,34.2,26.5,24.0478458
19,3,2000,0,34.2,26,22.64079903
20,3,2000,0,34.4,26,20.76019018
21,3,2000,0,34.4,26.5,17.77685173
22,3,2000,32.1,33.8,25,10.38720974
23,3,2000,34.3,30.4,20.5,9.761656883
24,3,2000,102.7,32.4,21.5,20.93369926
25,3,2000,15.2,29.4,24.53022939,9.453012084
26,3,2000,0,29,24.81767392,12.28593563
27,3,2000,0.8,28.2,22.5,12.91593628
28,3,2000,0,33,22.5,21.08954871
29,3,2000,24.2,33.2,23.5,17.31541191
30,3,2000,0,33.2,22.5,16.21322557
31,3,2000,0,32.2,22,23.27506045
1,4,2000,0,31.8,23,22.95387894
2,4,2000,0,32.8,25.5,21.84768642
3,4,2000,4.6,31,23.5,16.03918256
4,4,2000,63,30.4,23,11.17680962
5,4,2000,2.1,31.4,20.5,14.61711344
6,4,2000,44.5,31.6,23.5,13.04609453
7,4,2000,11.3,25,21.5,9.444731787
8,4,2000,0,32.2,21.5,25.84045086
9,4,2000,0,31.8,24.5,23.63745647
10,4,2000,0,31.8,24,20.65770833
11,4,2000,0,31,22.5,19.39597138
12,4,2000,0.9,29.2,24.5,12.22243731
13,4,2000,0,28.6,22,11.12552226
14,4,2000,0,31.8,22.5,21.52217814
15,4,2000,0,31.6,24.5,20.10625335
16,4,2000,0,32.4,24,23.96101431
17,4,2000,2.4,31.4,24,17.90078292
18,4,2000,0.1,31.6,23,18.19219015
19,4,2000,11.6,33,24,25.73893349
20,4,2000,0.2,31,22.5,13.37390404
21,4,2000,35.3,28.6,23.5,11.512173
22,4,2000,0.1,30.4,20.5,14.57663895
23,4,2000,0.5,28.8,23.5,13.02461387
24,4,2000,1.6,31.4,22.5,11.78318073
25,4,2000,5.8,31.2,22.5,20.65458994
26,4,2000,0,31.4,23,18.94634064
27,4,2000,0,32.2,24,23.0468151
28,4,2000,0.1,31.2,23.5,14.01785141
29,4,2000,0.1,30.4,23.5,15.9805952
30,4,2000,0,31.6,23.5,18.24145653
1,5,2000,1.5,29.2,23.50251348,10.62481989
2,5,2000,0,31.6,23,17.43524383
3,5,2000,3,32.2,23.5,14.68688119
4,5,2000,19,28.6,23.5,9.225555799
5,5,2000,15,30,23.77231315,13.13896393
6,5,2000,15.4,28.8,22,11.46405697
7,5,2000,0.2,31.2,22.5,22.28406951
8,5,2000,46.4,31.8,23.5,21.80213597
9,5,2000,4.5,28,21,13.22039725
10,5,2000,41.7,26.8,23,9.757738251
11,5,2000,66,29.8,21.5,18.86916002
12,5,2000,0.2,28.2,22,13.46700446
13,5,2000,0,29.6,21.5,15.98429542
14,5,2000,5.8,31.4,22.5,18.64300836
15,5,2000,1,29.6,22.5,14.45500449
16,5,2000,0.3,30.8,23,22.89804198
17,5,2000,0,31.8,23,20.79175167
18,5,2000,2.1,32.2,24.5,18.09969695
19,5,2000,12.6,29.6,23,13.19835148
20,5,2000,35.4,28.4,23,9.049038017
21,5,2000,85.7,28.6,21.5,10.66012115
22,5,2000,15.6,28.2,21,10.20611225
23,5,2000,3.7,30.4,22,21.51413195
24,5,2000,52.1,26.8,23,9.15543551
25,5,2000,3.1,28.4,21.5,11.49166308
26,5,2000,1.6,29.2,21,12.94357351
27,5,2000,0,31,22,20.97422079
28,5,2000,8.1,31,23.16471879,12.47760877
29,5,2000,12.2,29.8,20.96815923,15.8211018
30,5,2000,17.2,29.6,21,19.59474808
31,5,2000,18.6,26,22,8.945952184
1,6,2000,4.1,28.8,22,14.17425782
2,6,2000,0,30.8,21.5,24.18734828
3,6,2000,0,28.4,23.5,12.40692585
4,6,2000,4.7,30.6,22.5,15.73230257
5,6,2000,20.2,26.8,22.5,9.923470803
6,6,2000,2.1,31.2,22,18.02377364
7,6,2000,0,30.2,22,18.01035564
8,6,2000,0.1,28.2,21.58167852,18.43133756
9,6,2000,2.6,26.4,23.5,10.76321161
10,6,2000,18.1,29.6,21,9.746364243
11,6,2000,0.2,29.8,20.91276211,18.39699966
12,6,2000,1.3,31.2,21.19951309,13.91746607
13,6,2000,18.4,31.6,22.5,22.55725426
14,6,2000,0,30,20.5,21.68282653
15,6,2000,0,30,22.5,22.10597754
16,6,2000,0.2,30.8,23.5,15.62142276
17,6,2000,23,30.6,21.5,14.46559213
18,6,2000,32.1,25,21,22.229072
19,6,2000,0,27.6,21,8.8502579
20,6,2000,0,30.2,21.5,15.75023896
21,6,2000,5.7,31.2,22.5,18.19223268
22,6,2000,4,28.2,22,11.14694226
23,6,2000,1.2,28.8,21.5,15.8902336
24,6,2000,12.6,29.6,22.5,14.16539498
25,6,2000,0,30,21,18.04781051
26,6,2000,0,30.6,22,21.35672374
27,6,2000,0,31,23.5,17.76485728
28,6,2000,10.2,29.8,22,13.59698054
29,6,2000,0,29.6,21.5,22.52069915
30,6,2000,0,31.8,22,22.95910817
1,7,2000,0,31.4,23.5,23.11088886
2,7,2000,6.5,30.4,22.5,14.47731484
3,7,2000,8.4,31.4,22.5,19.95928392
4,7,2000,48.3,28.8,22,13.04781649
5,7,2000,18.7,29,20.5,15.93930784
6,7,2000,9,27.8,21.5,11.61732552
7,7,2000,0,30,21,21.15685487
8,7,2000,0,30.8,22.5,23.62738662
9,7,2000,0,31.4,22.5,24.07726407
10,7,2000,0,31.2,20.5,21.48877857
11,7,2000,0,31.4,23,23.6778789
12,7,2000,79.5,31.8,24.5,12.09653865
13,7,2000,19.5,26.2,21.5,9.203126188
14,7,2000,13.2,25.8,21,9.064702787
15,7,2000,1.6,25.8,20,10.38026201
16,7,2000,22.7,27.8,21.5,12.71746286
17,7,2000,60.3,28.4,20.5,11.41738815
18,7,2000,1.4,28.8,20.5,19.74071121
19,7,2000,21.2,30.8,22.5,16.84003209
20,7,2000,1.4,29.8,21,19.34150314
21,7,2000,5.6,26.4,21,14.38612192
22,7,2000,0,30.6,20.5,24.50925077
23,7,2000,0,30.8,22.5,25.7094573
24,7,2000,7.2,30.8,23.5,14.43064645
25,7,2000,10.2,27.8,21,11.21133529
26,7,2000,6,28.2,21.5,11.51734465
27,7,2000,0,29,20.5,22.87921307
28,7,2000,3.7,27.6,21.5,15.23137659
29,7,2000,0,29.4,21,16.72627271
30,7,2000,24.6,30,21.5,20.00081006
31,7,2000,0.2,28.6,21.5,16.91296752
1,8,2000,0.6,28.4,22,13.37198292
2,8,2000,0,31,21,25.27154724
3,8,2000,32.3,30,23,13.10455865
4,8,2000,0.6,28.8,20.5,15.05563868
5,8,2000,21.5,27.8,22.5,11.19494434
6,8,2000,6.8,29.2,20,17.03174277
7,8,2000,35.1,24.8,21.5,10.32172142
8,8,2000,0.2,29.8,20,20.21604605
9,8,2000,2.1,30.2,21,21.8893001
10,8,2000,50,30.6,22,26.41957982
11,8,2000,2.6,28.8,20,10.51457636
12,8,2000,12.9,29.2,20,21.81569169
13,8,2000,0,29.8,20.5,15.20831784
14,8,2000,0,29.8,21.5,26.3932052
15,8,2000,14.4,28.4,22,13.88043407
16,8,2000,2.4,28.4,21.20994229,12.68398993
17,8,2000,113,29.8,22.23386855,16.18059733
18,8,2000,0,30.6,20,19.68537459
19,8,2000,0.3,31.2,23,17.73124789
20,8,2000,0,30.2,21.5,21.85343567
21,8,2000,0,30.6,22.5,16.39547259
22,8,2000,0,31.2,22.5,22.96257968
23,8,2000,8,32,23,15.66199313
24,8,2000,0,30.6,20,23.15774177
25,8,2000,7.4,30,23.5,12.78333031
26,8,2000,0,30.2,21,14.78180947
27,8,2000,22.2,30.6,21,12.03556193
28,8,2000,6.8,30.4,23,17.56241749
29,8,2000,1.3,30.2,22.5,18.18845412
30,8,2000,63.2,32.2,22,24.49750094
31,8,2000,15.6,29.8,21.5,11.44878762
1,9,2000,0,28.4,22,12.99252169
2,9,2000,0,29.6,22,15.92368467
3,9,2000,0.3,31.8,22.5,24.40470972
4,9,2000,0.5,28.8,21.5,11.775961
5,9,2000,2.2,29.4,22.31362217,11.62542228
6,9,2000,0.4,30.4,22.39443446,19.03759864
7,9,2000,0,30.4,22,23.21420751
8,9,2000,0,32,23.5,24.612885
9,9,2000,43.2,32.4,23,23.38377926
10,9,2000,1.6,27.8,21.5,11.79057282
11,9,2000,0,29.6,21.5,18.75328432
12,9,2000,0,31.4,24,25.56527146
13,9,2000,0,32,23.5,25.72346055
14,9,2000,0.2,31.8,24,19.99639513
15,9,2000,0,30.6,22,14.26594331
16,9,2000,11.2,31.2,21,22.78342444
17,9,2000,0,28,20.5,11.47315805
18,9,2000,22.8,30.8,22,20.30018359
19,9,2000,115.8,31.2,21.5,24.32415965
20,9,2000,2,30.2,20.5,16.26370841
21,9,2000,14.6,31,23,23.38345133
22,9,2000,12.3,30.4,22.5,20.43357475
23,9,2000,7.2,29,22.24168729,15.0062247
24,9,2000,0,29.4,23.33503975,16.54678506
25,9,2000,0,30.6,19.79080651,24.27618429
26,9,2000,105.1,32,23.5,22.09821605
27,9,2000,6,25.8,20.5,9.249956536
28,9,2000,9.6,28.8,22,14.9616851
29,9,2000,8.8,29.8,22.5,16.49578683
30,9,2000,0,29.6,22.5,14.78460484
1,10,2000,0,30.8,21,18.63086777
2,10,2000,46.5,29.4,22,17.6901359
3,10,2000,7.9,26,21,9.967496452
4,10,2000,0,30.2,20,20.43110654
5,10,2000,0.4,31.2,22.5,25.18362603
6,10,2000,1.7,31.4,22,24.08342208
7,10,2000,10.2,30.6,21.5,12.22699584
8,10,2000,28.4,30.4,22,19.428894
9,10,2000,4.1,30.2,21.5,16.33954282
10,10,2000,0,30,21.5,21.6841701
11,10,2000,64.6,31.2,22,18.44397833
12,10,2000,0.2,29.8,22,14.29195545
13,10,2000,0,30.8,21.5,16.41213382
14,10,2000,3.3,32.8,22.5,19.59548333
15,10,2000,43.9,30.6,22,13.01477333
16,10,2000,0,30,21.5,11.62573337
17,10,2000,0.9,30.4,22,16.62715337
18,10,2000,3.8,30.67108084,22.5,19.64134182
19,10,2000,0,30.52133301,21.5,16.57916178
20,10,2000,8.2,31.2,22.5,22.76672079
21,10,2000,1.5,28.4,22.5,12.74666159
22,10,2000,0,31,23,17.2599408
23,10,2000,0,31.6,22.5,23.87358315
24,10,2000,6.1,31.6,23.5,19.6177783
25,10,2000,0,30.6,22.5,13.86831444
26,10,2000,17.8,30.8,22.5,13.8455813
27,10,2000,5.4,30.2,22,14.27291547
28,10,2000,12.9,31.8,22.5,22.3416149
29,10,2000,14,30.6,22.5,17.66723304
30,10,2000,4.1,31.6,23,19.13258463
31,10,2000,11.2,31.8,23,17.46018726
1,11,2000,0,30.6,22.5,16.98444558
2,11,2000,1.9,31.8,24,17.99763894
3,11,2000,0.2,31.4,25.86721442,16.4825469
4,11,2000,0.3,30,22.86256177,16.01016833
5,11,2000,0,31.4,24.5,18.50118912
6,11,2000,0,30.8,23.5,23.05514342
7,11,2000,0,31,23.5,24.05180272
8,11,2000,0,31.8,23,23.7186493
9,11,2000,0,31.6,24,23.23941101
10,11,2000,2.3,32,24.5,19.52757264
11,11,2000,0,31,23,18.17549368
12,11,2000,0.8,31.8,22.5,21.07850674
13,11,2000,0,31.6,23.5,23.68076204
14,11,2000,0,32.2,23,22.1832932
15,11,2000,0,33,23.5,22.58797443
16,11,2000,0,30.8,23.5,18.910561
17,11,2000,22.1,29.4,23,14.95243998
18,11,2000,92.5,28.2,22,11.87753773
19,11,2000,2.8,30.6,21.5,16.79627528
20,11,2000,0,30.6,21.5,24.31283029
21,11,2000,0,32,22,23.7012274
22,11,2000,0,31,23,22.07935955
23,11,2000,0,31.2,22.5,17.28372569
24,11,2000,0,30.8,23,13.51004746
25,11,2000,0,31.6,21.5,16.52023089
26,11,2000,0,32.2,24.5,22.40421427
27,11,2000,0.7,31.6,24.5,19.21477225
28,11,2000,0.5,27.4,23.5,9.422730494
29,11,2000,0,31.2,23,17.5948271
30,11,2000,0,31.2,24,16.28637984
1,12,2000,4.8,31.8,24,23.86548599
2,12,2000,2.2,32,22,16.82858033
3,12,2000,0,31.2,23.5,23.395107
4,12,2000,0,30.6,22.5,20.66039571
5,12,2000,0,31.6,23,20.78785953
6,12,2000,0,30.8,24,14.06334315
7,12,2000,0,31.4,23.5,20.04676685
8,12,2000,0,30.8,23,16.32724409
9,12,2000,0.6,29,23.5,9.049061862
10,12,2000,0,30.2,22.5,12.89115497
11,12,2000,0,31.6,22.5,22.71244819
12,12,2000,0,30.2,23,19.71451963
13,12,2000,0,32.4,22,23.26685893
14,12,2000,0,30.2,21.5,23.26124923
15,12,2000,0,29.8,22,20.55372859
16,12,2000,0,30.2,20.5,23.68090764
17,12,2000,0,31.2,21.5,22.25684063
18,12,2000,0,30.4,22,16.13978126
19,12,2000,0.2,30.6,22.5,11.87275131
20,12,2000,0,31,22.5,17.13841003
21,12,2000,0,31.6,23,17.99521314
22,12,2000,0,31.8,24.5,22.26949513
23,12,2000,0,31.4,21,14.73008746
24,12,2000,14,27.8,23.5,8.895969126
25,12,2000,0,30.8,22.5,12.60431899
26,12,2000,0,32.4,22,16.31656973
27,12,2000,0,32,24.5,16.895766
28,12,2000,7.2,32.6,23.5,17.61925886
29,12,2000,32.3,27.6,21.5,10.06315623
30,12,2000,8.7,30.4,20.5,16.35723007
31,12,2000,0,32.6,21.5,21.66006549
1,1,2001,0,31.4,23,23.51886845
2,1,2001,0,31.2,22,24.11016317
3,1,2001,0,31.4,21.5,23.27158391
4,1,2001,0,32,21.6492476,23.86612884
5,1,2001,0,32,22.55035068,23.88908862
6,1,2001,0,32.2,22.5,23.76967272
