day,month,year,precip,tmax,tmin,srad
21,9,1995,0.5,32.83,24.5,14.76372336
22,9,1995,0,32.11,23.6,14.90992901
23,9,1995,2,31.45,23.5,22.11023822
24,9,1995,2.2,31.02,23.7,19.52623909
25,9,1995,68.7,30.81,22.5,22.06898158
26,9,1995,0.3,31.38,22.7,17.72608667
27,9,1995,0,31.52,23.5,16.42686261
28,9,1995,23.1,32.46,24.5,17.52554125
29,9,1995,0,32.66,24.5,17.50408482
30,9,1995,0,32.95,22.9,11.58032064
1,10,1995,2.7,32,24.8,13.63020154
2,10,1995,1,31.35,24.1,14.78960129
3,10,1995,0.9,32,23.6,14.42841832
4,10,1995,6.3,29.84,24,14.18372972
5,10,1995,0,31.54,22.5,15.00903526
6,10,1995,0,31.14,23,15.59517985
7,10,1995,9.6,32.59,23.9,16.7345307
8,10,1995,1.3,31.19,23.1,19.55010486
9,10,1995,0.9,33.59,24.5,14.30335947
10,10,1995,48.1,32.39,23.3,14.36194311
11,10,1995,0,31.45,23.5,17.84697974
12,10,1995,3.9,30.85,24.4,12.79083532
13,10,1995,0,32.55,24,16.66869431
14,10,1995,15.6,33.75,23,18.56488754
15,10,1995,0,32.95,24.6,16.04691203
16,10,1995,0,30.8,24.5,17.09535067
17,10,1995,0,30.9,23.6,17.02391821
18,10,1995,18.7,31.76,23.8,18.12688219
19,10,1995,9.3,31.4,23,15.93445027
20,10,1995,2.3,31.7,23.5,15.79111452
21,10,1995,0,31.66,23,17.28556527
22,10,1995,0,31.66,23.6,15.68027165
23,10,1995,2.4,31.31,23.6,14.60515651
24,10,1995,0,32.5,24.2,14.85277276
25,10,1995,6.1,31.51,24.1,16.26912716
26,10,1995,0,33.2,24.5,14.34575399
27,10,1995,0,31.21,23.7,17.69172098
28,10,1995,0,31.81,23.9,17.29058875
29,10,1995,0,30.85,25,18.21845317
30,10,1995,5.5,32.66,24.5,15.54312953
31,10,1995,5.6,31.46,25,17.22666874
1,11,1995,0.7,31.86,24.5,19.52155081
2,11,1995,0,32.11,25,13.86412193
3,11,1995,0,32.4,23.9,18.68217396
4,11,1995,0.7,32.1,24.4,18.18915838
5,11,1995,0,31.2,24.1,11.81046327
6,11,1995,2.3,32.46,25,15.24978748
7,11,1995,46.9,31.81,24.8,12.20898814
8,11,1995,0.6,32.35,20.5,22.69177986
9,11,1995,1.2,31.41,23.5,15.00299773
10,11,1995,0,26.6,24,18.11311072
11,11,1995,10.2,34.25,23.9,21.0630527
12,11,1995,0,32.1,23.7,22.66128342
13,11,1995,0,31.71,23.5,20.23653096
14,11,1995,0,31.75,22.7,19.00902012
15,11,1995,0,32.3,24.5,10.223032
16,11,1995,0,32.75,22.9,16.71595098
17,11,1995,59.9,31.84,24.5,14.91076891
18,11,1995,0,32.2,23.3,11.04611179
19,11,1995,0,32.39,23.7,15.59186477
20,11,1995,0,32.55,23.6,19.68249992
21,11,1995,21.9,31.49,24.8,10.98354909
22,11,1995,0,31.85,22.3,19.61600332
23,11,1995,0,32.9,23.5,19.73049083
24,11,1995,0,31.6,23,16.92094368
25,11,1995,0,32.59,24.1,15.14219509
26,11,1995,0,31.4,22.9,18.76466174
27,11,1995,0,31.49,22.5,19.75696749
28,11,1995,0,31.75,23.4,18.85677184
29,11,1995,0,31.94,23.6,18.10503301
30,11,1995,0,31.49,23.6,20.5485585
1,12,1995,0,32.03,24,19.94363211
2,12,1995,0,31.8,23.8,14.85225928
3,12,1995,0,32.2,23.6,14.83522085
4,12,1995,0,30.95,23.6,12.50678938
5,12,1995,0.3,32.75,22.6,13.36005065
6,12,1995,0,32.79,22.5,20.84920103
7,12,1995,0,32.2,22.4,20.54298738
8,12,1995,0,32.19,21.6,20.81477114
9,12,1995,0,32.65,23.5,20.94357377
10,12,1995,1.5,31.99,22.6,16.90119156
11,12,1995,4.4,32.82,20,10.851343
12,12,1995,7.7,32.8,23.4,17.74419785
13,12,1995,0,35.08,23.3,12.27637535
14,12,1995,0,32.71,23.9,14.71284332
15,12,1995,0,31.27,22.4,11.83629155
16,12,1995,0,31.57,22.4,19.15422906
17,12,1995,0,32.09,23,12.6919644
18,12,1995,0,32.14,23.5,12.69048162
19,12,1995,0,32.59,23,15.41674099
20,12,1995,1.1,31.67,24,12.69038824
21,12,1995,0,31.62,23,9.964563379
22,12,1995,0,31.82,22.1,18.86735509
23,12,1995,0,32.4,23,10.83066611
24,12,1995,0,31.61,23.7,10.40342889
25,12,1995,0,32.87,23.2,20.61025139
26,12,1995,0,32.48,22.5,9.694155739
27,12,1995,0,31.54,21.6,17.61053682
28,12,1995,0,32.4,22.6,16.75789805
29,12,1995,0,31.85,22,18.20949939
30,12,1995,1.9,30.87,22.5,20.67302526
31,12,1995,0,30.55,22.4,20.68988061
1,1,1996,0,32.68,22.5,18.39885369
2,1,1996,0,32.89,20,21.45010947
3,1,1996,0,32.29,21,19.73664731
4,1,1996,0,33.34,21.6,17.73164442
5,1,1996,0,33.18,22.4,18.0419161
6,1,1996,0,32.77,22.2,19.80449986
7,1,1996,0,33.33,22.6,17.94172917
8,1,1996,0,32.77,22.7,16.80256219
9,1,1996,0,30.16,21.4,20.46579714
10,1,1996,0,32.91,22.6,17.87127066
11,1,1996,0,33.09,22.7,18.62817569
12,1,1996,0,32.88,23,17.04921853
13,1,1996,0,32.85,23,18.12364505
14,1,1996,0,33.21,23.2,15.34615701
15,1,1996,0,33.01,22.3,19.04416571
16,1,1996,0,33.53,22.3,20.69553182
17,1,1996,0,32.98,21.7,18.37538164
18,1,1996,0,32.43,21.5,17.37642171
19,1,1996,0,33.41,21.9,19.77467563
20,1,1996,0,33.21,22.5,19.6645717
21,1,1996,0,33.23,21.3,13.76934068
22,1,1996,0,33.79,22.8,13.79790592
23,1,1996,0,32.89,22.9,16.65583222
24,1,1996,0,32.65,22,21.61309326
25,1,1996,0,32.91,21,19.41619692
26,1,1996,0,33.64,20.6,22.75139677
27,1,1996,0,33.82,21,22.79947945
28,1,1996,0,33.11,21,22.0966138
29,1,1996,0,32.99,20.3,23.04802674
30,1,1996,0,34.63,21.9,20.83452093
31,1,1996,0,33.73,21.9,21.33416415
1,2,1996,0,31.81,22.7,22.29054135
2,2,1996,0,33.48,23,16.41935092
3,2,1996,0,33.08,22.9,19.49962153
4,2,1996,0,32.75,23.5,21.83028286
5,2,1996,0,33.57,23,21.26844255
6,2,1996,16.3,33.59,22.5,18.40865067
7,2,1996,0,33.35,22.9,16.45735551
8,2,1996,0,34.19,22.8,19.87629215
9,2,1996,22.7,33.56,23.9,13.91661588
10,2,1996,3.3,33.25,24.5,14.25836461
11,2,1996,0,32.59,23.8,14.44675471
12,2,1996,0,32.89,24.8,19.59232294
13,2,1996,0,32.76,23.5,15.13563674
14,2,1996,0,34.06,24,17.34778619
15,2,1996,0,33.2,24.2,15.20576448
16,2,1996,0,33.04,23.8,16.64550507
17,2,1996,24.1,33.6,23.9,9.332182482
18,2,1996,0,37.18,22.8,16.87655024
19,2,1996,0.3,33.43,23,20.8380695
20,2,1996,0,33.97,23,19.46657923
21,2,1996,0,36.16,23.4,22.50086062
22,2,1996,0.6,34.21,22.5,18.44317143
23,2,1996,0,33.91,22.6,20.53649984
24,2,1996,0,34.58,23.4,24.21999775
25,2,1996,0,33.53,23.7,21.72847518
26,2,1996,0,34.55,23.4,21.77016443
27,2,1996,0,33.45,24.2,12.26262054
28,2,1996,0.8,35.14,24.6,9.41901558
29,2,1996,0,34.91,24.1,10.39747117
1,3,1996,0,34.66,24.2,14.09619906
2,3,1996,0,33.55,24.5,9.480055042
3,3,1996,0,33.68,23,9.499739206
4,3,1996,0,33.35,24.3,18.34858628
5,3,1996,0,33.27,24.3,16.93234931
6,3,1996,0,33.42,23.8,21.30584237
7,3,1996,0,34.03,23.2,20.69369424
8,3,1996,0,33.93,23.6,16.5298132
9,3,1996,0,34.53,23.9,18.17003136
10,3,1996,0,34.44,24.5,10.92034072
11,3,1996,0,34.17,24.5,10.45260822
12,3,1996,0,35.57,23.9,9.821419486
13,3,1996,0,34.13,23.3,9.675004057
14,3,1996,0,34.76,22.5,14.5589258
15,3,1996,0,33.33,22,22.37394409
16,3,1996,0,34.82,21.5,23.86068697
17,3,1996,0,37.17,21.4,23.72171357
18,3,1996,0,34.55,22.8,17.55878165
19,3,1996,0,36.25,22.7,21.64787771
20,3,1996,0,34.97,23.5,15.14826107
21,3,1996,0,33,24.3,9.782314522
22,3,1996,0,33.61,22.2,9.793462834
23,3,1996,0,33.49,23.3,12.08852846
24,3,1996,0,36.2,23.5,16.34334627
25,3,1996,0,34.72,23.5,17.49769319
26,3,1996,0,34.12,25,12.11921983
27,3,1996,0,34.44,23.5,13.43488316
28,3,1996,0,33.58,24,15.40366332
29,3,1996,0,33.29,24.5,17.0452623
30,3,1996,0,33.29,24.6,16.07211108
31,3,1996,0,33.06,23.2,19.50910618
1,4,1996,0,33.63,24.5,11.99986301
2,4,1996,0,33.05,24.9,10.37165264
3,4,1996,0,34.24,23.2,9.88655103
4,4,1996,0,33.15,22.1,24.09498706
5,4,1996,0.9,32.88,25.3,9.894827754
6,4,1996,0,33.05,22.4,19.8512546
7,4,1996,0,33.66,24.5,20.33969129
8,4,1996,2,32.88,25,13.65329016
9,4,1996,13.5,30.26,24.6,16.26076495
10,4,1996,0,33.5,24.5,18.2134243
11,4,1996,0,34.55,24,14.30300867
12,4,1996,1.3,33.11,25.5,9.908429852
13,4,1996,26.5,33.23,23.4,17.06201947
14,4,1996,0,34.44,24.5,19.49380964
15,4,1996,0,32.76,23.7,19.97315793
16,4,1996,0,33.59,23,22.07326237
17,4,1996,0,33.39,23.5,17.68529827
18,4,1996,0,33.23,23.6,21.88785236
19,4,1996,0,33.81,23,19.60954503
20,4,1996,0,34.05,22.5,23.47827585
21,4,1996,0,33.2,23.7,19.42433167
22,4,1996,0,32.65,24,22.80045326
23,4,1996,0,34.19,24.5,19.72083412
24,4,1996,8.8,32.6,25,13.90901564
25,4,1996,0.6,33,23.4,16.31351405
26,4,1996,0,32.62,24.9,14.85552886
27,4,1996,16.1,32.14,24.3,14.52398689
28,4,1996,0,33.24,22,13.55138745
29,4,1996,17.8,35.28,23.9,18.18651401
30,4,1996,1.6,32.45,23.2,15.29139718
1,5,1996,0,32.44,22.6,12.40266626
2,5,1996,0,31.56,24.7,21.17173596
3,5,1996,11.4,31.85,25.3,17.64456168
4,5,1996,0,29.58,23.9,22.7235505
5,5,1996,22.4,31.75,25,18.08919654
6,5,1996,102.8,32.3,22.9,10.60699077
7,5,1996,31.4,32.92,22.4,12.97842019
8,5,1996,0,32.46,22.6,15.81910962
9,5,1996,0,33.2,24.9,17.70312555
10,5,1996,0,34.4,26,18.63404336
11,5,1996,0.4,32.4,25.9,10.40757563
12,5,1996,0.3,28.6,25.2,9.768609618
13,5,1996,0,31.8,23.6,17.00366178
14,5,1996,0,33.4,24.2,20.13206348
15,5,1996,2.4,27.7,24.7,9.745568172
16,5,1996,50.4,32.9,23.8,17.42432103
17,5,1996,0,31.7,23,17.09387429
18,5,1996,0,33.4,24.3,26.30994962
19,5,1996,23,28.6,24.7,9.714742978
20,5,1996,0,31.4,22.9,12.51716281
21,5,1996,23.6,33.2,23.7,19.67917271
22,5,1996,6.8,33.3,24,19.81593821
23,5,1996,5,28.2,24.1,10.77362502
24,5,1996,0.7,29.6,24.2,11.54209459
25,5,1996,3.9,30.8,24.5,16.34508239
26,5,1996,0,30,23.4,10.74838401
27,5,1996,0,32,23.5,17.55614753
28,5,1996,41.2,32.6,23.9,17.54125637
29,5,1996,0,29.6,22.2,11.80670534
30,5,1996,0,31.4,23.5,16.58592085
31,5,1996,1.5,30.8,23.5,17.49887231
1,6,1996,0,33.2,23.5,18.41054678
2,6,1996,0,30.2,25.4,13.6220039
3,6,1996,31.7,33.2,24.3,21.15388603
4,6,1996,9.9,32,21.5,22.98428334
5,6,1996,0,30,23.5,9.60048047
6,6,1996,0,33.5,24.5,24.18192476
7,6,1996,0.6,32.6,25.6,14.65376532
8,6,1996,0,33.6,24.5,23.0790983
9,6,1996,0,34.6,25,23.06622041
10,6,1996,5.6,34.2,26,21.98207612
11,6,1996,0.8,31.4,22,12.63436252
12,6,1996,0,31.6,25,10.33429509
13,6,1996,2.5,32.4,25.3,14.45925623
14,6,1996,0,32.7,25,16.59393988
15,6,1996,33.6,31.5,24.2,9.559843175
16,6,1996,0.3,28.7,22.7,9.557213806
17,6,1996,0.2,29.8,24,10.92912603
18,6,1996,0.7,30.4,23.5,9.552783289
19,6,1996,2.2,32.2,24.2,12.75610932
20,6,1996,2.8,33.1,24.6,17.33202349
21,6,1996,2.3,32.6,24.7,18.24528576
22,6,1996,4.5,32.5,25.2,11.98835319
23,6,1996,0,31.2,24.34,11.83502065
24,6,1996,0.6,32.4,24.6,11.07182557
25,6,1996,3.8,31,22.6,11.37691789
26,6,1996,0.7,29.8,24.2,9.546255402
27,6,1996,0,30.4,23.6,11.98832772
28,6,1996,4.4,32,23.7,16.41569043
29,6,1996,1.2,31.2,23.5,13.05959212
30,6,1996,0.8,30.4,23.5,13.51983622
1,7,1996,35.2,31.7,22.9,14.28624855
2,7,1996,4.1,29.2,22.3,15.51198414
3,7,1996,0.3,31.2,23,16.58622492
4,7,1996,0,32.2,23.4,21.33187276
5,7,1996,0,31.6,24.49,12.31344203
6,7,1996,0.2,30,24.5,17.67472433
7,7,1996,0,32.6,23.9,22.88884184
8,7,1996,0,33.4,24,20.14139255
9,7,1996,0,32.4,24.2,17.54464782
10,7,1996,5.8,32,23.9,16.93961188
11,7,1996,16.3,33.2,22.7,23.08909731
12,7,1996,0,29.5,21.6,10.65872108
13,7,1996,18.7,32.8,24,21.88656245
14,7,1996,1.4,31,22.6,12.5150719
15,7,1996,38.8,33.2,24.2,17.9109854
16,7,1996,3.7,29,22.9,10.98787969
17,7,1996,0,33.2,23.6,24.72018329
18,7,1996,0,33.6,25,26.43608447
19,7,1996,61.3,33.5,24.2,15.64113359
20,7,1996,0,32,22.5,17.50738219
21,7,1996,0,34,23.1,25.56852651
22,7,1996,0,33.6,24,19.70167053
23,7,1996,0,31.4,24.1,15.83984119
24,7,1996,0,32.8,24.2,23.14706163
25,7,1996,4.3,33.8,25,22.69980965
26,7,1996,33.7,32,23.6,12.60848265
27,7,1996,42.7,31.4,23,14.17399518
28,7,1996,0,30.3,23.5,12.4697679
29,7,1996,0,32.8,25,21.83925274
30,7,1996,0,33.6,24.5,21.23273557
31,7,1996,3.3,34,24,22.18838506
1,8,1996,0,32.32,22.12,16.17857819
2,8,1996,0,31.65,24.15,20.19609737
3,8,1996,0.8,32.67,24.27,19.3783969
4,8,1996,0,32.4,24.4,17.25067522
5,8,1996,0,32.05,24.05,17.74456176
6,8,1996,0.7,32.32,24.12,20.17819793
7,8,1996,0.4,31.88,23.88,16.39978931
8,8,1996,0,32.84,23.04,13.11567618
9,8,1996,3.7,33.21,23.41,15.18825953
10,8,1996,4.6,32.96,23.36,18.19739994
11,8,1996,0,31.45,23.25,18.6235979
12,8,1996,0,32.91,24.11,18.05473346
13,8,1996,0.3,32.06,24.96,18.57643367
14,8,1996,0,32.27,23.87,15.86519861
15,8,1996,0,32.98,24.08,19.68527561
16,8,1996,0,31.67,24.17,18.54841643
17,8,1996,0,33.33,23.53,18.5077413
18,8,1996,1.5,32.09,23.69,17.61538491
19,8,1996,2.4,33.22,25.72,16.95330277
20,8,1996,0.5,31.63,24.13,11.74791371
21,8,1996,5.6,32.28,23.38,20.7500066
22,8,1996,0,32.32,24.32,18.55796447
23,8,1996,0,32.41,24.21,16.7517656
24,8,1996,4,33.55,23.05,18.16406865
25,8,1996,5,32.85,23.25,13.17690211
26,8,1996,0.3,33.72,23.92,19.63958409
27,8,1996,1,32.49,24.29,16.43847996
28,8,1996,0,34.28,24.48,18.2711576
29,8,1996,3.2,34.08,23.28,16.96275263
30,8,1996,0,32.88,24.88,18.91836194
31,8,1996,0,31.86,22.96,17.90489048
1,9,1996,25.4,33.04,24.14,16.81032174
2,9,1996,2,32.74,23.84,16.96098935
3,9,1996,0,31.68,24.68,14.01523464
4,9,1996,0,32.48,23.68,19.51321854
5,9,1996,0,32.14,23.34,12.96481478
6,9,1996,1.1,32.31,23.51,18.75302213
7,9,1996,0,33.01,22.61,17.99682217
8,9,1996,0.7,32.41,24.61,16.67794619
9,9,1996,0,31.36,23.26,17.18945339
10,9,1996,0,31.46,24.46,16.84036431
11,9,1996,0.9,32.67,23.37,14.93109383
12,9,1996,0,31.79,23.79,17.69626529
13,9,1996,0,31.98,23.18,19.24160961
14,9,1996,0,30.94,23.24,15.32898709
15,9,1996,0.2,31.88,23.88,17.46647132
16,9,1996,0.7,31.33,23.93,15.72225901
17,9,1996,1,32.88,23.58,19.03072296
18,9,1996,0,31.59,24.49,19.24274879
19,9,1996,0,30.56,23.56,17.31329246
20,9,1996,70.8,32.92,23.92,17.58745578
21,9,1996,8.2,31.63,23.83,15.30110246
22,9,1996,0,31.5,24.1,18.36406206
23,9,1996,0.8,30.63,24.33,13.28277028
24,9,1996,0,30.82,21.32,14.96665557
25,9,1996,0,32.71,23.31,17.7252861
26,9,1996,0.9,32.68,23.28,13.45878995
27,9,1996,11,31.02,24.72,16.15393149
28,9,1996,0,32.07,23.47,18.73913835
29,9,1996,0,32.3,23.7,19.02131604
30,9,1996,0.5,33.78,24.48,16.71654669
1,10,1996,1.2,32,23.8,17.08388799
2,10,1996,7.8,32.9,23.7,18.42923405
3,10,1996,0,32,24,16.20030042
4,10,1996,0,31.6,22.6,12.73744132
5,10,1996,0,32.05,23.55,15.58644635
6,10,1996,0,32.4,23.4,12.22086021
7,10,1996,15.3,33.34,22.84,15.9748164
8,10,1996,26.6,32.1,23.7,16.75540289
9,10,1996,3,31.6,24,16.35398393
10,10,1996,0,30.55,24.55,18.53413373
11,10,1996,5.4,31,24.2,20.63108509
12,10,1996,0,31.4,24.2,18.75588186
13,10,1996,0,30.85,24.25,17.95539455
14,10,1996,0,30.3,20.6,18.31797288
15,10,1996,0,31.5,24.1,17.34494902
16,10,1996,8.6,31.1,23.9,16.81725426
17,10,1996,7.6,33,23.6,14.98695825
18,10,1996,0,31.7,23.5,19.09739056
19,10,1996,0,30.95,24.35,17.62427975
20,10,1996,10.4,31.9,24.7,18.61435087
21,10,1996,0,31.65,24.15,19.27855214
22,10,1996,0,31.61,24.01,16.16710272
23,10,1996,11.2,32.9,23.7,17.69125976
24,10,1996,0,32.1,24.5,18.98113706
25,10,1996,6.3,32.3,23.3,16.31176545
26,10,1996,8.4,31.65,24.15,10.25576866
27,10,1996,0,31.41,24.21,13.0604679
28,10,1996,0,32.85,23.85,12.5927431
29,10,1996,2.4,31.4,24.6,17.93497502
30,10,1996,56.7,32.3,24.3,14.1227713
31,10,1996,31.6,31.41,24.01,13.28225679
1,11,1996,1.7,31.26,24.56,15.21010144
2,11,1996,0,32.36,23.36,18.26703067
3,11,1996,0.1,32.41,23.31,18.15833132
4,11,1996,0,31.86,24.26,17.49507711
5,11,1996,0,33.2,23,18.07204945
6,11,1996,2.8,33.71,23.71,14.8729163
7,11,1996,0,31.86,23.86,16.38986825
8,11,1996,0,31.76,24.06,16.76987243
9,11,1996,0,32.55,23.25,18.97944039
10,11,1996,2.1,31.85,23.35,15.03098378
11,11,1996,0,33.11,22.71,19.09661227
12,11,1996,0,31.15,23.95,17.541013
13,11,1996,0.1,32.01,24.61,17.78794109
14,11,1996,17.8,30.7,23.5,17.19632161
15,11,1996,46.9,30.04,24.24,16.00167037
16,11,1996,0,31.5,23.7,16.9801874
17,11,1996,0,31.71,24.11,18.76141954
18,11,1996,0,31.61,23.91,16.24209576
19,11,1996,0,31.6,23.8,18.81077271
20,11,1996,0,31.04,24.34,16.61502123
21,11,1996,0,32.19,23.19,15.49029457
22,11,1996,0,31.49,24.09,17.3994735
23,11,1996,3.5,32.75,23.75,17.87506957
24,11,1996,6.2,31.69,24.29,18.92358273
25,11,1996,3,30.6,24.8,19.50534421
26,11,1996,0,31.7,24.1,15.52255885
27,11,1996,0,32.95,23.65,18.69229495
28,11,1996,0,32.25,23.15,16.64221792
29,11,1996,0,32.49,23.09,16.81593671
30,11,1996,0,33.04,23.44,17.18932776
1,12,1996,0,32.2,24.5,14.1282486
2,12,1996,0,30.8,23.7,16.86042406
3,12,1996,3.8,31.1,24,11.35062457
4,12,1996,0,31.5,23.5,19.56890592
5,12,1996,0.7,31.2,21.7,20.1278427
6,12,1996,0,32.2,23.2,18.66891011
7,12,1996,0,32.3,22.6,20.95882763
8,12,1996,0,31.4,23.2,9.426622902
9,12,1996,0,31.3,23,15.1746784
10,12,1996,0,31.9,22.7,18.7603005
11,12,1996,0,30,23.7,12.15037078
12,12,1996,0,31.2,22,16.58655408
13,12,1996,0,31.7,22,15.57458166
14,12,1996,0,32.2,22.9,16.57452196
15,12,1996,0,30.6,23.1,12.12019416
16,12,1996,0,31.4,23.4,13.84020508
17,12,1996,0,32.2,25,16.13490974
18,12,1996,0,33.4,23.6,16.13431609
19,12,1996,0,33.6,23.7,16.5654729
20,12,1996,0,33.4,24.8,18.57682834
21,12,1996,0,32.6,23.5,20.01586155
22,12,1996,0,32.8,23.4,21.60054009
23,12,1996,0,32,23.4,14.56906916
24,12,1996,0,32.6,23.5,18.45480203
25,12,1996,0,32.6,23.4,16.8821482
26,12,1996,0,33.4,22.9,20.77484955
27,12,1996,0,32.9,23,19.92401063
28,12,1996,0,33,22.9,20.51358288
29,12,1996,0,32.9,22,21.82586805
30,12,1996,0,32.6,22.2,20.40145158
31,12,1996,0,32.4,22,19.26481402
1,1,1997,0,32.2,23,20.13084844
2,1,1997,0,32.8,22,20.43889149
3,1,1997,0,32.3,22,15.68798038
4,1,1997,0,32.4,22,18.31060194
5,1,1997,0,32.8,21.6,21.80910747
6,1,1997,0,32.6,22.1,18.78912959
7,1,1997,0,33.6,23.11,16.34428732
8,1,1997,0,32.6,23,18.25655312
9,1,1997,0,33.4,22.6,19.59229287
10,1,1997,0,32,22,19.91214402
11,1,1997,0,32.5,21,20.67185061
12,1,1997,0,33.6,21,19.38816554
13,1,1997,0,33.8,22.4,20.15132163
14,1,1997,0,34.4,22.9,20.33123993
15,1,1997,0,33.2,23,19.63155833
16,1,1997,0,33.6,22.6,19.96011843
17,1,1997,0,31.6,22.5,14.10300227
18,1,1997,0,33.2,22.5,19.88511452
19,1,1997,0,33.4,21.6,20.66161155
20,1,1997,0,33.8,23.5,22.4781039
21,1,1997,0,33.8,21.5,21.92825402
22,1,1997,0,34.6,22,21.82295953
23,1,1997,0,33.6,22,20.97349874
24,1,1997,0,33,21.21,18.48068171
25,1,1997,0,32.6,22,13.28899141
26,1,1997,0,33.6,21.5,18.40924071
27,1,1997,0,33.8,22.5,22.94949807
28,1,1997,0,34.2,21.5,21.34505856
29,1,1997,0,33.5,22.6,22.14438765
30,1,1997,0,34.6,22,21.43813985
31,1,1997,0,34,23,19.36849406
1,2,1997,0,32.9,22,21.07847574
2,2,1997,0,33.1,22.9,21.12554953
3,2,1997,0,33.6,22.2,18.28266906
4,2,1997,0,33.6,23.6,16.95263495
5,2,1997,10.2,32.3,21.4,13.1734946
6,2,1997,0,33,21.1,19.32691384
7,2,1997,0,32.5,23,17.0707682
8,2,1997,9.9,33.3,22.73,14.34444252
9,2,1997,0,32.8,24.1,12.83881532
10,2,1997,0,31,23,10.55564652
11,2,1997,0,31.4,24.1,10.11830696
12,2,1997,0,33.2,24,18.19827964
13,2,1997,0,34.9,22.93,21.96436896
14,2,1997,0,35.4,23.1,24.18984762
15,2,1997,0,34.4,24.1,16.29637996
16,2,1997,17.8,34.7,24,19.1431148
17,2,1997,0,31.4,23.8,12.77290093
18,2,1997,0,33.05,23,23.92755425
19,2,1997,0,35.2,21.5,24.60555053
20,2,1997,0,33.5,23.4,19.62384343
21,2,1997,0,34.1,23.6,19.82257539
22,2,1997,0,33.19,23,20.96835633
23,2,1997,0,34.4,22.76,16.26786635
24,2,1997,0,33,23.9,12.65925271
25,2,1997,0,33.6,23,16.17641464
26,2,1997,0,32.6,23.41,12.07793062
27,2,1997,0,35.2,23.4,21.17459833
28,2,1997,0,34.2,24.5,17.86669668
1,3,1997,0,35.6,24.5,20.29466111
2,3,1997,0,35.26,23,23.6882729
3,3,1997,0,35.3,24.91,21.00706781
4,3,1997,0,35.4,21.8,25.05081754
5,3,1997,0,33.42,23.52,23.00415016
6,3,1997,0,35.28,21,22.23696997
7,3,1997,0,35.6,22,24.04196513
8,3,1997,0,36.1,22.6,24.077707
9,3,1997,0,36.4,21.6,24.27370678
10,3,1997,0,33.4,23,10.09447145
11,3,1997,0,34.2,23.5,16.41758192
12,3,1997,0,35.45,24.2,15.14620255
13,3,1997,0,34.4,24.2,11.44146566
14,3,1997,0,36.2,23.2,20.21495304
15,3,1997,0,32.2,25,14.88351241
16,3,1997,0,32,24,12.30357861
17,3,1997,0,33.2,22.81,11.9946237
18,3,1997,0,33.4,23.6,11.52191997
19,3,1997,0,34.1,23,18.86094559
20,3,1997,0,33.8,22.5,17.41329697
21,3,1997,0,33.6,24.55,21.99249128
22,3,1997,0,33.6,23.08,22.01020767
23,3,1997,0,33.4,23.68,21.86364762
24,3,1997,0,34.8,21.2,22.8580084
25,3,1997,0,34.6,23.2,21.56666058
26,3,1997,0,34.4,22.5,15.3751245
27,3,1997,0,34.2,22.1,23.06110928
28,3,1997,0,34.2,21.5,22.90862668
29,3,1997,0,35,22.2,18.01743006
30,3,1997,0,34.6,23.2,24.39699687
31,3,1997,0,35,21.9,22.28035492
1,4,1997,0,34,21.5,21.7962773
2,4,1997,0,35,22,23.43475099
3,4,1997,0,35.6,22.5,20.98832727
4,4,1997,0,34.8,23.4,17.56180161
5,4,1997,0,35.5,24.6,11.85012003
6,4,1997,0,36.2,24.4,14.95460566
7,4,1997,0,33.8,24.5,12.67201333
8,4,1997,0,32.6,24.5,9.901110484
9,4,1997,0,32,22.69,9.903518805
10,4,1997,1.8,32.8,24,11.37205909
11,4,1997,0,33.4,24.5,12.67574369
12,4,1997,0,35.4,24.2,20.97707048
13,4,1997,0,34.4,24.4,14.62627009
14,4,1997,0,35,24.6,11.37173368
15,4,1997,0,35.2,24.5,17.21925024
16,4,1997,0,35.4,24.4,16.72613501
17,4,1997,0,34.4,25.6,13.96187993
18,4,1997,70.3,33.2,25.2,10.06668067
19,4,1997,3.2,33.4,23.5,14.27558409
20,4,1997,30.4,33.4,24.8,10.3856572
21,4,1997,4.3,31.6,24.29,10.86748629
22,4,1997,24.5,29.6,24,10.2173512
23,4,1997,14.9,31.8,24.2,15.05467497
24,4,1997,0.5,34.3,23,21.97777766
25,4,1997,0,30.4,25,9.882869789
26,4,1997,0,34,23.6,20.17457096
27,4,1997,13.4,31,24.5,12.28424699
28,4,1997,0,34.2,24.3,21.26621854
29,4,1997,0,34.4,24,24.2948544
30,4,1997,0.6,34.2,24.7,23.15172698
1,5,1997,12.5,35.4,25,22.65062939
2,5,1997,0,34.6,24.1,22.78940382
3,5,1997,1,34.6,25.7,17.5007891
4,5,1997,0,32.43,24.4,19.5575398
5,5,1997,0.5,32.4,25.2,11.8964815
6,5,1997,0,32.8,25.2,14.74963097
7,5,1997,10.5,31.4,25.1,9.812835288
8,5,1997,0,35.4,24,23.92419126
9,5,1997,0,33.1,25,14.07630262
10,5,1997,0,32.4,25.2,9.7911621
11,5,1997,0,30.6,25,11.20609583
12,5,1997,10,34.6,24,20.0360453
13,5,1997,0,31.8,25,14.65565156
14,5,1997,0.6,34,24.6,17.16111172
15,5,1997,0,34.2,24.3,22.01911516
16,5,1997,5,34,25.4,17.59856117
17,5,1997,0,35.4,24.5,23.38526141
18,5,1997,0,35.7,25.3,23.20421995
19,5,1997,0,35.6,25.2,21.77185166
